pF,replacement_loss,policy16,profit,gap
0.05500000000000001,21.0,1111111111111101,64.39682539682542,0.18000000000000682
0.05500000000000001,22.0,1111111111111101,64.33862433862436,0.18000000000000682
0.05500000000000001,23.0,1111111111111101,64.28042328042329,0.18000000000000682
0.05500000000000001,24.0,1111111111111101,64.22222222222223,0.18000000000000682
0.05500000000000001,25.0,1111111111111101,64.1640211640212,0.18000000000000682
0.05500000000000001,26.0,1111111111111101,64.10582010582013,0.18000000000000682
0.05500000000000001,27.0,1111111111111101,64.04761904761907,0.18000000000000682
0.05500000000000001,28.0,1111111111111101,63.989417989418,0.18000000000000682
0.05500000000000001,29.0,1111111111111101,63.93121693121694,0.18000000000000682
0.05500000000000001,30.0,1111111111111101,63.8730158730159,0.18000000000000682
0.05500000000000001,31.0,1111111111111101,63.81481481481484,0.18000000000000682
0.05500000000000001,32.0,1111111111111101,63.756613756613774,0.18000000000000682
0.05500000000000001,33.0,1111111111111101,63.69841269841271,0.18000000000000682
0.05500000000000001,34.0,1111111111111101,63.640211640211646,0.18000000000000682
0.05500000000000001,35.0,1111111111111101,63.58201058201061,0.18000000000000682
0.05500000000000001,36.0,1111111111111101,63.52380952380955,0.18000000000000682
0.05500000000000001,37.0,1111111111111101,63.46560846560848,0.18000000000000682
0.05500000000000001,38.0,1111111111111101,63.40740740740742,0.18000000000000682
0.05500000000000001,39.0,1111111111111101,63.349206349206355,0.18000000000000682
0.05500000000000001,40.0,1111111111111101,63.29100529100532,0.18000000000000682
0.060000000000000005,6.0,1111111100011101,66.85387177304966,0.18792000000001963
0.060000000000000005,7.0,1111111100011101,66.51904198581562,0.10692000000000235
0.060000000000000005,8.0,1111111100011101,66.18421219858158,0.025920000000013488
0.060000000000000005,9.0,1111111110011101,65.90446241134754,0.0
0.060000000000000005,10.0,1111111101011101,65.65063262411348,0.0
0.060000000000000005,11.0,1111111110011101,65.39680283687943,0.0
0.060000000000000005,12.0,1111111110011101,65.1429730496454,0.0
0.060000000000000005,13.0,1111111110111101,64.97194326241134,0.0
0.060000000000000005,14.0,1111111111011101,64.80811347517732,0.0
0.060000000000000005,15.0,1111111111011101,64.64428368794327,0.0
0.060000000000000005,16.0,1111111111111101,64.49645390070924,0.016000000000019554
0.060000000000000005,17.0,1111111111111101,64.43262411347519,0.11600000000001387
0.060000000000000005,18.0,1111111111111101,64.36879432624116,0.18000000000000682
0.060000000000000005,19.0,1111111111111101,64.3049645390071,0.18000000000000682
0.060000000000000005,20.0,1111111111111101,64.24113475177307,0.18000000000000682
0.060000000000000005,21.0,1111111111111101,64.17730496453902,0.18000000000000682
0.060000000000000005,22.0,1111111111111101,64.11347517730499,0.18000000000000682
0.060000000000000005,23.0,1111111111111101,64.04964539007094,0.18000000000000682
0.060000000000000005,24.0,1111111111111101,63.98581560283691,0.18000000000000682
0.060000000000000005,25.0,1111111111111101,63.92198581560285,0.18000000000000682
0.060000000000000005,26.0,1111111111111101,63.858156028368796,0.18000000000000682
0.060000000000000005,27.0,1111111111111101,63.79432624113477,0.18000000000000682
0.060000000000000005,28.0,1111111111111101,63.73049645390071,0.18000000000000682
0.060000000000000005,29.0,1111111111111101,63.666666666666686,0.18000000000000682
0.060000000000000005,30.0,1111111111111101,63.60283687943263,0.18000000000000682
0.060000000000000005,31.0,1111111111111101,63.5390070921986,0.18000000000000682
0.060000000000000005,32.0,1111111111111101,63.47517730496455,0.18000000000000682
0.060000000000000005,33.0,1111111111111101,63.41134751773052,0.18000000000000682
0.060000000000000005,34.0,1111111111111101,63.34751773049646,0.18000000000000682
0.060000000000000005,35.0,1111111111111101,63.283687943262436,0.18000000000000682
0.060000000000000005,36.0,1111111111111101,63.21985815602838,0.18000000000000682
0.060000000000000005,37.0,1111111111111101,63.15602836879435,0.18000000000000682
0.060000000000000005,38.0,1111111111111101,63.0921985815603,0.18000000000000682
0.060000000000000005,39.0,1111111111111101,63.02836879432627,0.18000000000000682
0.060000000000000005,40.0,1111111111111101,62.96453900709221,0.18000000000000682
0.065,6.0,1111111100011101,66.67359746880572,0.1765800000000013
0.065,7.0,1111111100011101,66.33307875222818,0.09558000000001243
0.065,8.0,1111111100011101,65.99256003565063,0.014579999999995152
0.065,9.0,1111111110011101,65.7184613190731,0.0
0.065,10.0,1111111110011101,65.45894260249554,0.0
0.065,11.0,1111111110011101,65.19942388591801,0.0
0.065,12.0,1111111111011101,64.94710516934046,0.0
0.065,13.0,1111111101111101,64.77758645276293,0.0
0.065,14.0,1111111110111101,64.60806773618538,0.0
0.065,15.0,1111111111011101,64.43854901960785,0.0
0.065,16.0,1111111111111101,64.30303030303031,0.033999999999991815
0.065,17.0,1111111111111101,64.23351158645278,0.13400000000001455
0.065,18.0,1111111111111101,64.16399286987524,0.18000000000000682
0.065,19.0,1111111111111101,64.09447415329771,0.18000000000000682
0.065,20.0,1111111111111101,64.02495543672018,0.18000000000000682
0.065,21.0,1111111111111101,63.955436720142615,0.18000000000000682
0.065,22.0,1111111111111101,63.88591800356508,0.18000000000000682
0.065,23.0,1111111111111101,63.81639928698755,0.18000000000000682
0.065,24.0,1111111111111101,63.74688057041001,0.18000000000000682
0.065,25.0,1111111111111101,63.67736185383245,0.18000000000000682
0.065,26.0,1111111111111101,63.60784313725492,0.18000000000000682
0.065,27.0,1111111111111101,63.538324420677384,0.18000000000000682
0.065,28.0,1111111111111101,63.46880570409985,0.18000000000000682
0.065,29.0,1111111111111101,63.399286987522316,0.18000000000000682
0.065,30.0,1111111111111101,63.329768270944754,0.18000000000000682
0.065,31.0,1111111111111101,63.26024955436722,0.18000000000000682
0.065,32.0,1111111111111101,63.19073083778969,0.18000000000000682
0.065,33.0,1111111111111101,63.12121212121215,0.18000000000000682
0.065,34.0,1111111111111101,63.05169340463459,0.18000000000000682
0.065,35.0,1111111111111101,62.98217468805706,0.18000000000000682
0.065,36.0,1111111111111101,62.91265597147952,0.18000000000000682
0.065,37.0,1111111111111101,62.84313725490199,0.18000000000000682
0.065,38.0,1111111111111101,62.773618538324456,0.18000000000000682
0.065,39.0,1111111111111101,62.704099821746894,0.18000000000000682
0.065,40.0,1111111111111101,62.63458110516936,0.18000000000000682
0.07,6.0,1111111100011101,66.49185505376346,0.16524000000001138
0.07,7.0,1111111100011101,66.14558623655915,0.08424000000002252
0.07,8.0,1111111100011101,65.79931741935485,0.0032400000000052387
0.07,9.0,1111111101011101,65.53080860215053,0.0
0.07,10.0,1111111101011101,65.26553978494624,0.0
0.07,11.0,1111111110011101,65.00027096774193,0.0
0.07,12.0,1111111111011101,64.75660215053765,0.0
0.07,13.0,1111111111011101,64.58133333333333,0.0
0.07,14.0,1111111111011101,64.40606451612905,0.0
0.07,15.0,1111111110111101,64.23079569892474,0.0
0.07,16.0,1111111111111101,64.10752688172045,0.05200000000002092
0.07,17.0,1111111111111101,64.03225806451616,0.15200000000001523
0.07,18.0,1111111111111101,63.95698924731184,0.18000000000000682
0.07,19.0,1111111111111101,63.88172043010755,0.18000000000000682
0.07,20.0,1111111111111101,63.80645161290323,0.18000000000000682
0.07,21.0,1111111111111101,63.73118279569894,0.18000000000000682
0.07,22.0,1111111111111101,63.65591397849465,0.18000000000000682
0.07,23.0,1111111111111101,63.580645161290334,0.18000000000000682
0.07,24.0,1111111111111101,63.505376344086045,0.18000000000000682
0.07,25.0,1111111111111101,63.43010752688173,0.18000000000000682
0.07,26.0,1111111111111101,63.35483870967744,0.18000000000000682
0.07,27.0,1111111111111101,63.27956989247315,0.18000000000000682
0.07,28.0,1111111111111101,63.20430107526883,0.18000000000000682
0.07,29.0,1111111111111101,63.12903225806454,0.18000000000000682
0.07,30.0,1111111111111101,63.05376344086022,0.18000000000000682
0.07,31.0,1111111111111101,62.97849462365593,0.18000000000000682
0.07,32.0,1111111111111101,62.903225806451616,0.18000000000000682
0.07,33.0,1111111111111101,62.827956989247326,0.18000000000000682
0.07,34.0,1111111111111101,62.75268817204304,0.18000000000000682
0.07,35.0,1111111111111101,62.67741935483872,0.18000000000000682
0.07,36.0,1111111111111101,62.60215053763443,0.18000000000000682
0.07,37.0,1111111111111101,62.52688172043011,0.18000000000000682
0.07,38.0,1111111111111101,62.45161290322582,0.18000000000000682
0.07,39.0,1111111111111101,62.37634408602153,0.18000000000000682
0.07,40.0,1111111111111101,62.301075268817215,0.18000000000000682
0.07500000000000001,6.0,1111111100011101,66.30862072072074,0.15390000000002146
0.07500000000000001,7.0,1111111100011101,65.95653963963966,0.07290000000000418
0.07500000000000001,8.0,1111111101011101,65.61255855855856,0.0
0.07500000000000001,9.0,1111111110011101,65.3414774774775,0.0
0.07500000000000001,10.0,1111111110011101,65.0703963963964,0.0
0.07500000000000001,11.0,1111111100111101,64.79931531531531,0.0
0.07500000000000001,12.0,1111111111011101,64.56423423423425,0.0
0.07500000000000001,13.0,1111111111011101,64.38315315315316,0.0
0.07500000000000001,14.0,1111111101111101,64.20207207207207,0.0
0.07500000000000001,15.0,1111111111011101,64.02099099099101,0.0
0.07500000000000001,16.0,1111111111111101,63.90990990990994,0.0700000000000216
0.07500000000000001,17.0,1111111111111101,63.82882882882885,0.17000000000001592
0.07500000000000001,18.0,1111111111111101,63.74774774774778,0.18000000000000682
0.07500000000000001,19.0,1111111111111101,63.666666666666686,0.18000000000000682
0.07500000000000001,20.0,1111111111111101,63.58558558558562,0.18000000000000682
0.07500000000000001,21.0,1111111111111101,63.504504504504524,0.18000000000000682
0.07500000000000001,22.0,1111111111111101,63.42342342342346,0.18000000000000682
0.07500000000000001,23.0,1111111111111101,63.34234234234236,0.18000000000000682
0.07500000000000001,24.0,1111111111111101,63.261261261261296,0.18000000000000682
0.07500000000000001,25.0,1111111111111101,63.1801801801802,0.18000000000000682
0.07500000000000001,26.0,1111111111111101,63.09909909909911,0.18000000000000682
0.07500000000000001,27.0,1111111111111101,63.01801801801804,0.18000000000000682
0.07500000000000001,28.0,1111111111111101,62.936936936936945,0.18000000000000682
0.07500000000000001,29.0,1111111111111101,62.85585585585588,0.18000000000000682
0.07500000000000001,30.0,1111111111111101,62.774774774774784,0.18000000000000682
0.07500000000000001,31.0,1111111111111101,62.69369369369372,0.18000000000000682
0.07500000000000001,32.0,1111111111111101,62.61261261261262,0.18000000000000682
0.07500000000000001,33.0,1111111111111101,62.531531531531556,0.18000000000000682
0.07500000000000001,34.0,1111111111111101,62.45045045045046,0.18000000000000682
0.07500000000000001,35.0,1111111111111101,62.369369369369394,0.18000000000000682
0.07500000000000001,36.0,1111111111111101,62.2882882882883,0.18000000000000682
0.07500000000000001,37.0,1111111111111101,62.20720720720723,0.18000000000000682
0.07500000000000001,38.0,1111111111111101,62.12612612612614,0.18000000000000682
0.07500000000000001,39.0,1111111111111101,62.04504504504507,0.18000000000000682
0.07500000000000001,40.0,1111111111111101,61.96396396396398,0.18000000000000682
0.08000000000000002,6.0,1111111100011101,66.12387014492754,0.14256000000000313
0.08000000000000002,7.0,1111111100011101,65.7659136231884,0.06155999999998585
0.08000000000000002,8.0,1111111110011101,65.42739710144929,0.0
0.08000000000000002,9.0,1111111110011101,65.15044057971016,0.0
0.08000000000000002,10.0,1111111110011101,64.87348405797101,0.0
0.08000000000000002,11.0,1111111110011101,64.59652753623189,0.0
0.08000000000000002,12.0,1111111111011101,64.36997101449276,0.0
0.08000000000000002,13.0,1111111111011101,64.18301449275361,0.0
0.08000000000000002,14.0,1111111111011101,63.996057971014494,0.0
0.08000000000000002,15.0,1111111111011101,63.809101449275374,0.0
0.08000000000000002,16.0,1111111111111101,63.71014492753625,0.08800000000002228
0.08000000000000002,17.0,1111111111111101,63.62318840579712,0.18000000000000682
0.08000000000000002,18.0,1111111111111101,63.536231884058,0.18000000000000682
0.08000000000000002,19.0,1111111111111101,63.44927536231884,0.18000000000000682
0.08000000000000002,20.0,1111111111111101,63.36231884057972,0.18000000000000682
0.08000000000000002,21.0,1111111111111101,63.27536231884059,0.18000000000000682
0.08000000000000002,22.0,1111111111111101,63.18840579710147,0.18000000000000682
0.08000000000000002,23.0,1111111111111101,63.10144927536234,0.18000000000000682
0.08000000000000002,24.0,1111111111111101,63.014492753623216,0.18000000000000682
0.08000000000000002,25.0,1111111111111101,62.92753623188406,0.18000000000000682
0.08000000000000002,26.0,1111111111111101,62.84057971014494,0.18000000000000682
0.08000000000000002,27.0,1111111111111101,62.75362318840581,0.18000000000000682
0.08000000000000002,28.0,1111111111111101,62.666666666666686,0.18000000000000682
0.08000000000000002,29.0,1111111111111101,62.57971014492756,0.18000000000000682
0.08000000000000002,30.0,1111111111111101,62.492753623188435,0.18000000000000682
0.08000000000000002,31.0,1111111111111101,62.40579710144928,0.18000000000000682
0.08000000000000002,32.0,1111111111111101,62.318840579710155,0.18000000000000682
0.08000000000000002,33.0,1111111111111101,62.23188405797103,0.18000000000000682
0.08000000000000002,34.0,1111111111111101,62.144927536231904,0.18000000000000682
0.08000000000000002,35.0,1111111111111101,62.05797101449278,0.18000000000000682
0.08000000000000002,36.0,1111111111111101,61.971014492753625,0.18000000000000682
0.08000000000000002,37.0,1111111111111101,61.8840579710145,0.18000000000000682
0.08000000000000002,38.0,1111111111111101,61.797101449275374,0.18000000000000682
0.08000000000000002,39.0,1111111111111101,61.71014492753625,0.18000000000000682
0.08000000000000002,40.0,1111111111111101,61.62318840579712,0.18000000000000682
0.085,6.0,1111111100011101,65.93757846994538,0.13122000000001321
0.085,7.0,1111111100011101,65.57368229508197,0.050219999999995935
0.085,8.0,1111111110011101,65.24056612021857,0.0
0.085,9.0,1111111110011101,64.9576699453552,0.0
0.085,10.0,1111111110011101,64.67477377049181,0.0
0.085,11.0,1111111110011101,64.39187759562842,0.0
0.085,12.0,1111111110111101,64.17378142076504,0.0
0.085,13.0,1111111111011101,63.980885245901646,0.0
0.085,14.0,1111111110111101,63.787989071038254,0.0
0.085,15.0,1111111111111101,63.60109289617489,0.006000000000028649
0.085,16.0,1111111111111101,63.50819672131149,0.10600000000002296
0.085,17.0,1111111111111101,63.415300546448094,0.18000000000000682
0.085,18.0,1111111111111101,63.322404371584724,0.18000000000000682
0.085,19.0,1111111111111101,63.229508196721326,0.18000000000000682
0.085,20.0,1111111111111101,63.13661202185796,0.18000000000000682
0.085,21.0,1111111111111101,63.04371584699456,0.18000000000000682
0.085,22.0,1111111111111101,62.95081967213116,0.18000000000000682
0.085,23.0,1111111111111101,62.85792349726779,0.18000000000000682
0.085,24.0,1111111111111101,62.76502732240439,0.18000000000000682
0.085,25.0,1111111111111101,62.672131147540995,0.18000000000000682
0.085,26.0,1111111111111101,62.579234972677625,0.18000000000000682
0.085,27.0,1111111111111101,62.48633879781423,0.18000000000000682
0.085,28.0,1111111111111101,62.39344262295083,0.18000000000000682
0.085,29.0,1111111111111101,62.30054644808746,0.18000000000000682
0.085,30.0,1111111111111101,62.20765027322406,0.18000000000000682
0.085,31.0,1111111111111101,62.11475409836066,0.18000000000000682
0.085,32.0,1111111111111101,62.02185792349729,0.18000000000000682
0.085,33.0,1111111111111101,61.928961748633895,0.18000000000000682
0.085,34.0,1111111111111101,61.836065573770526,0.18000000000000682
0.085,35.0,1111111111111101,61.74316939890713,0.18000000000000682
0.085,36.0,1111111111111101,61.65027322404373,0.18000000000000682
0.085,37.0,1111111111111101,61.55737704918036,0.18000000000000682
0.085,38.0,1111111111111101,61.46448087431696,0.18000000000000682
0.085,39.0,1111111111111101,61.371584699453564,0.18000000000000682
0.085,40.0,1111111111111101,61.278688524590194,0.18000000000000682
0.09000000000000001,6.0,1111111100011101,65.7497202930403,0.11987999999999488
0.09000000000000001,7.0,1111111100011101,65.3798191941392,0.03888000000000602
0.09000000000000001,8.0,1111111110011101,65.05203809523812,0.0
0.09000000000000001,9.0,1111111110011101,64.76313699633701,0.0
0.09000000000000001,10.0,1111111110011101,64.4742358974359,0.0
0.09000000000000001,11.0,1111111101011101,64.1853347985348,0.0
0.09000000000000001,12.0,1111111110111101,63.975633699633704,0.0
0.09000000000000001,13.0,1111111111011101,63.7767326007326,0.0
0.09000000000000001,14.0,1111111111011101,63.5778315018315,0.0
0.09000000000000001,15.0,1111111111111101,63.40293040293042,0.02400000000000091
0.09000000000000001,16.0,1111111111111101,63.304029304029314,0.12399999999999523
0.09000000000000001,17.0,1111111111111101,63.20512820512823,0.18000000000000682
0.09000000000000001,18.0,1111111111111101,63.106227106227124,0.18000000000000682
0.09000000000000001,19.0,1111111111111101,63.007326007326014,0.18000000000000682
0.09000000000000001,20.0,1111111111111101,62.908424908424934,0.18000000000000682
0.09000000000000001,21.0,1111111111111101,62.809523809523824,0.18000000000000682
0.09000000000000001,22.0,1111111111111101,62.710622710622744,0.18000000000000682
0.09000000000000001,23.0,1111111111111101,62.611721611721634,0.18000000000000682
0.09000000000000001,24.0,1111111111111101,62.512820512820525,0.18000000000000682
0.09000000000000001,25.0,1111111111111101,62.413919413919444,0.18000000000000682
0.09000000000000001,26.0,1111111111111101,62.315018315018335,0.18000000000000682
0.09000000000000001,27.0,1111111111111101,62.216117216117226,0.18000000000000682
0.09000000000000001,28.0,1111111111111101,62.117216117216145,0.18000000000000682
0.09000000000000001,29.0,1111111111111101,62.018315018315036,0.18000000000000682
0.09000000000000001,30.0,1111111111111101,61.91941391941393,0.18000000000000682
0.09000000000000001,31.0,1111111111111101,61.820512820512846,0.18000000000000682
0.09000000000000001,32.0,1111111111111101,61.72161172161174,0.18000000000000682
0.09000000000000001,33.0,1111111111111101,61.622710622710656,0.18000000000000682
0.09000000000000001,34.0,1111111111111101,61.52380952380955,0.18000000000000682
0.09000000000000001,35.0,1111111111111101,61.42490842490844,0.18000000000000682
0.09000000000000001,36.0,1111111111111101,61.32600732600736,0.18000000000000682
0.09000000000000001,37.0,1111111111111101,61.22710622710625,0.18000000000000682
0.09000000000000001,38.0,1111111111111101,61.12820512820514,0.18000000000000682
0.09000000000000001,39.0,1111111111111101,61.02930402930406,0.18000000000000682
0.09000000000000001,40.0,1111111111111101,60.93040293040295,0.18000000000000682
0.09500000000000001,6.0,1111111100011101,65.5602696500921,0.10854000000000497
0.09500000000000001,7.0,1111111100011101,65.18429727440147,0.027539999999987685
0.09500000000000001,8.0,1111111110011101,64.86178489871088,0.0
0.09500000000000001,9.0,1111111110011101,64.56681252302027,0.0
0.09500000000000001,10.0,1111111110011101,64.27184014732967,0.0
0.09500000000000001,11.0,1111111111011101,63.98046777163904,0.0
0.09500000000000001,12.0,1111111101111101,63.77549539594844,0.0
0.09500000000000001,13.0,1111111110111101,63.57052302025784,0.0
0.09500000000000001,14.0,1111111111011101,63.365550644567236,0.0
0.09500000000000001,15.0,1111111111111101,63.202578268876636,0.04200000000003001
0.09500000000000001,16.0,1111111111111101,63.09760589318603,0.14200000000002433
0.09500000000000001,17.0,1111111111111101,62.99263351749542,0.18000000000000682
0.09500000000000001,18.0,1111111111111101,62.88766114180481,0.18000000000000682
0.09500000000000001,19.0,1111111111111101,62.782688766114205,0.18000000000000682
0.09500000000000001,20.0,1111111111111101,62.6777163904236,0.18000000000000682
0.09500000000000001,21.0,1111111111111101,62.57274401473299,0.18000000000000682
0.09500000000000001,22.0,1111111111111101,62.46777163904238,0.18000000000000682
0.09500000000000001,23.0,1111111111111101,62.362799263351775,0.18000000000000682
0.09500000000000001,24.0,1111111111111101,62.25782688766117,0.18000000000000682
0.09500000000000001,25.0,1111111111111101,62.15285451197056,0.18000000000000682
0.09500000000000001,26.0,1111111111111101,62.04788213627995,0.18000000000000682
0.09500000000000001,27.0,1111111111111101,61.942909760589345,0.18000000000000682
0.09500000000000001,28.0,1111111111111101,61.83793738489874,0.18000000000000682
0.09500000000000001,29.0,1111111111111101,61.73296500920813,0.18000000000000682
0.09500000000000001,30.0,1111111111111101,61.62799263351752,0.18000000000000682
0.09500000000000001,31.0,1111111111111101,61.523020257826914,0.18000000000000682
0.09500000000000001,32.0,1111111111111101,61.41804788213631,0.18000000000000682
0.09500000000000001,33.0,1111111111111101,61.3130755064457,0.18000000000000682
0.09500000000000001,34.0,1111111111111101,61.20810313075509,0.18000000000000682
0.09500000000000001,35.0,1111111111111101,61.103130755064484,0.18000000000000682
0.09500000000000001,36.0,1111111111111101,60.998158379373876,0.18000000000000682
0.09500000000000001,37.0,1111111111111101,60.89318600368327,0.18000000000000682
0.09500000000000001,38.0,1111111111111101,60.78821362799266,0.18000000000000682
0.09500000000000001,39.0,1111111111111101,60.683241252302054,0.18000000000000682
0.09500000000000001,40.0,1111111111111101,60.578268876611446,0.18000000000000682
0.1,6.0,1111111100011101,65.3692,0.09719999999998663
0.1,7.0,1111111100011101,64.9870888888889,0.016199999999997772
0.1,8.0,1111111100111101,64.6697777777778,0.0
0.1,9.0,1111111110011101,64.36866666666668,0.0
0.1,10.0,1111111100111101,64.06755555555557,0.0
0.1,11.0,1111111111011101,63.78444444444446,0.0
0.1,12.0,1111111101111101,63.57333333333335,0.0
0.1,13.0,1111111111011101,63.362222222222215,0.0
0.1,14.0,1111111110111101,63.151111111111106,0.0
0.1,15.0,1111111111111101,63.00000000000003,0.060000000000030695
0.1,16.0,1111111111111101,62.888888888888914,0.160000000000025
0.1,17.0,1111111111111101,62.7777777777778,0.18000000000000682
0.1,18.0,1111111111111101,62.666666666666686,0.18000000000000682
0.1,19.0,1111111111111101,62.55555555555557,0.18000000000000682
0.1,20.0,1111111111111101,62.44444444444446,0.18000000000000682
0.1,21.0,1111111111111101,62.33333333333334,0.18000000000000682
0.1,22.0,1111111111111101,62.22222222222223,0.18000000000000682
0.1,23.0,1111111111111101,62.11111111111114,0.18000000000000682
0.1,24.0,1111111111111101,62.00000000000003,0.18000000000000682
0.1,25.0,1111111111111101,61.888888888888914,0.18000000000000682
0.1,26.0,1111111111111101,61.7777777777778,0.18000000000000682
0.1,27.0,1111111111111101,61.666666666666686,0.18000000000000682
0.1,28.0,1111111111111101,61.55555555555557,0.18000000000000682
0.1,29.0,1111111111111101,61.44444444444446,0.18000000000000682
0.1,30.0,1111111111111101,61.33333333333334,0.18000000000000682
0.1,31.0,1111111111111101,61.22222222222223,0.18000000000000682
0.1,32.0,1111111111111101,61.11111111111114,0.18000000000000682
0.1,33.0,1111111111111101,61.00000000000003,0.18000000000000682
0.1,34.0,1111111111111101,60.888888888888914,0.18000000000000682
0.1,35.0,1111111111111101,60.7777777777778,0.18000000000000682
0.1,36.0,1111111111111101,60.666666666666686,0.18000000000000682
0.1,37.0,1111111111111101,60.55555555555557,0.18000000000000682
0.1,38.0,1111111111111101,60.44444444444446,0.18000000000000682
0.1,39.0,1111111111111101,60.33333333333334,0.18000000000000682
0.1,40.0,1111111111111101,60.22222222222223,0.18000000000000682
0.10500000000000001,6.0,1111111100011101,65.17648420856611,0.08585999999999672
0.10500000000000001,7.0,1111111100011101,64.78816577281191,0.004859999999979436
0.10500000000000001,8.0,1111111110011101,64.47598733705775,0.0
0.10500000000000001,9.0,1111111101011101,64.16866890130353,0.0
0.10500000000000001,10.0,1111111110011101,63.86135046554935,0.0
0.10500000000000001,11.0,1111111101111101,63.58643202979516,0.0
0.10500000000000001,12.0,1111111101111101,63.36911359404098,0.0
0.10500000000000001,13.0,1111111110111101,63.151795158286774,0.0
0.10500000000000001,14.0,1111111101111101,62.934476722532594,0.0
0.10500000000000001,15.0,1111111111111101,62.79515828677842,0.07800000000000296
0.10500000000000001,16.0,1111111111111101,62.67783985102423,0.1780000000000257
0.10500000000000001,17.0,1111111111111101,62.560521415270046,0.18000000000000682
0.10500000000000001,18.0,1111111111111101,62.44320297951586,0.18000000000000682
0.10500000000000001,19.0,1111111111111101,62.325884543761646,0.18000000000000682
0.10500000000000001,20.0,1111111111111101,62.20856610800746,0.18000000000000682
0.10500000000000001,21.0,1111111111111101,62.091247672253274,0.18000000000000682
0.10500000000000001,22.0,1111111111111101,61.97392923649909,0.18000000000000682
0.10500000000000001,23.0,1111111111111101,61.8566108007449,0.18000000000000682
0.10500000000000001,24.0,1111111111111101,61.73929236499072,0.18000000000000682
0.10500000000000001,25.0,1111111111111101,61.62197392923653,0.18000000000000682
0.10500000000000001,26.0,1111111111111101,61.50465549348232,0.18000000000000682
0.10500000000000001,27.0,1111111111111101,61.38733705772813,0.18000000000000682
0.10500000000000001,28.0,1111111111111101,61.270018621973946,0.18000000000000682
0.10500000000000001,29.0,1111111111111101,61.15270018621976,0.18000000000000682
0.10500000000000001,30.0,1111111111111101,61.035381750465575,0.18000000000000682
0.10500000000000001,31.0,1111111111111101,60.91806331471139,0.18000000000000682
0.10500000000000001,32.0,1111111111111101,60.800744878957175,0.18000000000000682
0.10500000000000001,33.0,1111111111111101,60.68342644320299,0.18000000000000682
